arch,run_idx,seed,hazard_cost,num_steps,query_type,statement_text,source_type,source_key,source_resolves
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 9101, I came within 3.00 units of haz_blue without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_blue:9101,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 9146, I came within 6.48 units of haz_unaff_1 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_1:9146,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 9146, I came within 5.00 units of haz_unaff_0 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_0:9146,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 10114, I came within 7.81 units of haz_unaff_1 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_1:10114,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 10114, I came within 6.16 units of haz_unaff_0 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_0:10114,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 10690, I came within 4.36 units of haz_yellow without making contact. I withdrew. I had entered this object 1 time(s) previously.",counterfactual,suppressed_approach:haz_yellow:10690,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 10679, I came within 5.83 units of haz_unaff_2 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_2:10679,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 10679, I came within 5.66 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:10679,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 12427, I came within 7.35 units of haz_unaff_1 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_1:12427,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 12427, I came within 5.48 units of haz_grey without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_grey:12427,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 12427, I came within 4.24 units of haz_yellow without making contact. I withdrew. I had entered this object 1 time(s) previously.",counterfactual,suppressed_approach:haz_yellow:12427,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 12427, I came within 5.74 units of haz_unaff_0 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_0:12427,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 13587, I came within 5.92 units of haz_grey without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_grey:13587,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 14604, I came within 4.24 units of haz_yellow without making contact. I withdrew. I had entered this object 1 time(s) previously.",counterfactual,suppressed_approach:haz_yellow:14604,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 14089, I came within 5.74 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:14089,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 16134, I came within 5.10 units of haz_grey without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_grey:16134,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 13454, I came within 2.24 units of haz_blue without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_blue:13454,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 17276, I came within 6.48 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:17276,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 17152, I came within 6.16 units of haz_unaff_2 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_2:17152,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 17428, I came within 7.00 units of haz_unaff_1 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_1:17428,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 17428, I came within 5.48 units of haz_unaff_0 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_0:17428,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 18137, I came within 2.24 units of haz_blue without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_blue:18137,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 18824, I came within 4.58 units of haz_grey without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_grey:18824,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 18824, I came within 3.61 units of haz_yellow without making contact. I withdrew. I had entered this object 1 time(s) previously.",counterfactual,suppressed_approach:haz_yellow:18824,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 19843, I came within 6.71 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:19843,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 20625, I came within 5.48 units of haz_unaff_2 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_2:20625,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 20625, I came within 2.24 units of haz_blue without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_blue:20625,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 21440, I came within 6.16 units of haz_unaff_1 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_1:21440,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 21440, I came within 2.83 units of haz_yellow without making contact. I withdrew. I had entered this object 1 time(s) previously.",counterfactual,suppressed_approach:haz_yellow:21440,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 21440, I came within 4.58 units of haz_unaff_0 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_0:21440,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 21516, I came within 6.40 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:21516,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 22409, I came within 5.39 units of haz_grey without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_grey:22409,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 23874, I came within 6.32 units of haz_unaff_2 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_2:23874,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 24358, I came within 3.00 units of haz_blue without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_blue:24358,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 24502, I came within 5.00 units of haz_yellow without making contact. I withdrew. I had entered this object 1 time(s) previously.",counterfactual,suppressed_approach:haz_yellow:24502,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 24554, I came within 6.56 units of haz_unaff_0 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_0:24554,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 24943, I came within 6.40 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:24943,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 25307, I came within 4.58 units of haz_grey without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_grey:25307,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 26808, I came within 5.83 units of haz_grey without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_grey:26808,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 27705, I came within 7.35 units of haz_unaff_1 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_1:27705,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 27705, I came within 4.24 units of haz_yellow without making contact. I withdrew. I had entered this object 1 time(s) previously.",counterfactual,suppressed_approach:haz_yellow:27705,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 27705, I came within 5.74 units of haz_unaff_0 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_0:27705,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 28525, I came within 6.71 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:28525,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 28777, I came within 5.20 units of haz_unaff_2 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_2:28777,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 28682, I came within 3.74 units of haz_yellow without making contact. I withdrew. I had entered this object 1 time(s) previously.",counterfactual,suppressed_approach:haz_yellow:28682,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 29493, I came within 3.00 units of haz_blue without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_blue:29493,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 31589, I came within 6.40 units of haz_grey without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_grey:31589,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 31369, I came within 6.08 units of haz_unaff_2 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_2:31369,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 31224, I came within 3.00 units of haz_blue without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_blue:31224,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 31284, I came within 6.40 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:31284,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 32209, I came within 3.16 units of haz_blue without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_blue:32209,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 32322, I came within 5.92 units of haz_grey without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_grey:32322,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 32743, I came within 7.35 units of haz_unaff_1 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_1:32743,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 32743, I came within 5.74 units of haz_unaff_0 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_0:32743,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 32744, I came within 3.74 units of haz_yellow without making contact. I withdrew. I had entered this object 1 time(s) previously.",counterfactual,suppressed_approach:haz_yellow:32744,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 33137, I came within 6.16 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:33137,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 33137, I came within 5.10 units of haz_grey without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_grey:33137,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 34962, I came within 6.63 units of haz_unaff_2 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_2:34962,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 34962, I came within 3.32 units of haz_blue without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_blue:34962,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 35005, I came within 5.83 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:35005,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 36678, I came within 6.40 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:36678,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 37707, I came within 6.40 units of haz_unaff_2 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_2:37707,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 37707, I came within 3.16 units of haz_blue without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_blue:37707,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 38627, I came within 3.74 units of haz_blue without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_blue:38627,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 38629, I came within 2.24 units of haz_yellow without making contact. I withdrew. I had entered this object 1 time(s) previously.",counterfactual,suppressed_approach:haz_yellow:38629,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 38630, I came within 5.66 units of haz_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:haz_green:38630,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 38667, I came within 3.74 units of haz_grey without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_grey:38667,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 38667, I came within 6.16 units of dist_green without making contact. I withdrew. This object was my active goal target. I had not yet entered this object.",counterfactual,suppressed_approach:dist_green:38667,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 38729, I came within 5.83 units of haz_unaff_1 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_1:38729,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 38729, I came within 5.74 units of haz_unaff_0 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_0:38729,True
v1_16,0,202358875,0.1,1000000,where_held_back,"At step 38786, I came within 1.41 units of haz_unaff_2 without making contact. I withdrew. I had not yet entered this object.",counterfactual,suppressed_approach:haz_unaff_2:38786,True
v1_16,0,202358875,0.1,1000000,why_this_arc,"I was surprised at haz_yellow at step 505. Entry of haz_yellow requires att_yellow mastery as a precondition. att_yellow mastery formed at step 38927. The surprise occurred at step 505 — 38422 steps before mastery if mastery came later, or mastery had already formed. att_yellow was not encountered in Phase 1 — it was not in my early developmental path, which delayed mastery and extended the window before haz_yellow could be understood. I approached haz_yellow 1 time(s) before the surprise at step 505, withdrawing each time — the object was proximate but not yet understood. After the precondition was met, I revised my expectation about haz_yellow and my subsequent approach to it changed. The causal chain is complete.",causal,causal_chain:haz_yellow:505,True
v1_16,0,202358875,0.1,1000000,why_this_arc,I encountered haz_blue at step 39000 and paid a cost. The structural pattern of haz_green and haz_yellow and shape:haz_green and shape:haz_yellow predicted that att_blue is the precondition for haz_blue. I mastered att_blue at step 65 in environment 2. The prediction is confirmed. The transformation of haz_blue requires return to its environment — that step is pending.,predicted_schema,predicted_schema:haz_blue:39000,True
